,compare,threshold,seed,human_seed,updates,utility
92,interaction,2.8,3333,300,176,0.01135
93,interaction,2.8,3333,400,172,0.01035
94,interaction,2.8,3333,500,174,0.01165
95,interaction,3.0,3333,100,168,0.01175
96,interaction,3.0,3333,200,172,0.0116
97,interaction,3.0,3333,300,168,0.01215
98,interaction,3.0,3333,400,166,0.011
99,interaction,3.0,3333,500,167,0.01215
100,interaction,3.2,3333,100,164,0.0128
101,interaction,3.2,3333,200,163,0.0124
102,interaction,3.2,3333,300,167,0.01255
103,interaction,3.2,3333,400,161,0.0118
104,interaction,3.2,3333,500,170,0.01345
105,interaction,3.4,3333,100,156,0.0131
106,interaction,3.4,3333,200,157,0.01245
107,interaction,3.4,3333,300,158,0.01185
108,interaction,3.4,3333,400,153,0.01205
109,interaction,3.4,3333,500,160,0.0137
110,interaction,3.6,3333,100,147,0.01365
111,interaction,3.6,3333,200,145,0.013
112,interaction,3.6,3333,300,150,0.01335
113,interaction,3.6,3333,400,147,0.01205
114,interaction,3.6,3333,500,154,0.01355
115,interaction,3.8,3333,100,146,0.0141
116,interaction,3.8,3333,200,146,0.01455
117,interaction,3.8,3333,300,143,0.014
118,interaction,3.8,3333,400,142,0.01285
119,interaction,3.8,3333,500,147,0.01515
120,interaction,4.0,3333,100,142,0.0153
121,interaction,4.0,3333,200,139,0.0146
122,interaction,4.0,3333,300,140,0.0144
123,interaction,4.0,3333,400,141,0.0148
124,interaction,4.0,3333,500,142,0.0148
125,interaction,4.2,3333,100,140,0.0162
126,interaction,4.2,3333,200,128,0.01525
127,interaction,4.2,3333,300,135,0.01495
128,interaction,4.2,3333,400,133,0.01565
129,interaction,4.2,3333,500,142,0.0147
130,interaction,4.4,3333,100,130,0.0168
131,interaction,4.4,3333,200,129,0.0155
132,interaction,4.4,3333,300,129,0.01615
133,interaction,4.4,3333,400,129,0.01655
134,interaction,4.4,3333,500,136,0.0156
135,interaction,4.6,3333,100,126,0.0176
136,interaction,4.6,3333,200,128,0.01595
137,interaction,4.6,3333,300,128,0.0165
138,interaction,4.6,3333,400,129,0.01625
139,interaction,4.6,3333,500,137,0.01665
140,interaction,4.8,3333,100,124,0.01745
141,interaction,4.8,3333,200,122,0.0155
142,interaction,4.8,3333,300,130,0.0172
143,interaction,4.8,3333,400,123,0.0169
144,interaction,4.8,3333,500,142,0.01755
145,interaction,5.0,3333,100,122,0.01745
146,interaction,5.0,3333,200,124,0.017
147,interaction,5.0,3333,300,120,0.01685
148,interaction,5.0,3333,400,114,0.01735
149,interaction,5.0,3333,500,137,0.01795
150,interaction,6.0,3333,100,105,0.01805
151,interaction,6.0,3333,200,112,0.0195500000000001
152,interaction,6.0,3333,300,108,0.01825
153,interaction,6.0,3333,400,110,0.0185500000000001
154,interaction,6.0,3333,500,115,0.0200000000000001
155,interaction,7.0,3333,100,96,0.0200500000000001
156,interaction,7.0,3333,200,104,0.0224500000000001
157,interaction,7.0,3333,300,100,0.0206000000000001
158,interaction,7.0,3333,400,101,0.0194000000000001
159,interaction,7.0,3333,500,104,0.0219000000000001
160,interaction,8.0,3333,100,91,0.0218000000000001
161,interaction,8.0,3333,200,88,0.0236000000000001
162,interaction,8.0,3333,300,98,0.0226000000000001
163,interaction,8.0,3333,400,94,0.0214500000000001
164,interaction,8.0,3333,500,95,0.0230000000000001
165,interaction,9.0,3333,100,83,0.0240000000000001
166,interaction,9.0,3333,200,85,0.0224500000000001
167,interaction,9.0,3333,300,82,0.0234000000000001
168,interaction,9.0,3333,400,86,0.0233500000000001
169,interaction,9.0,3333,500,85,0.0239000000000001
170,interaction,10.0,3333,100,83,0.0258000000000001
171,interaction,10.0,3333,200,78,0.0256500000000001
172,interaction,10.0,3333,300,76,0.0262500000000001
173,interaction,10.0,3333,400,81,0.0242500000000001
174,interaction,10.0,3333,500,83,0.0236000000000001
175,interaction,12.0,3333,100,70,0.0294500000000001
176,interaction,12.0,3333,200,77,0.0278500000000001
177,interaction,12.0,3333,300,72,0.0310000000000002
178,interaction,12.0,3333,400,72,0.0287500000000002
179,interaction,12.0,3333,500,73,0.0266000000000001
180,interaction,14.0,3333,100,67,0.0315000000000002
181,interaction,14.0,3333,200,67,0.0303000000000002
182,interaction,14.0,3333,300,67,0.0297500000000002
183,interaction,14.0,3333,400,68,0.0281000000000002
184,interaction,14.0,3333,500,67,0.0295500000000001
185,interaction,15.0,3333,100,66,0.0307000000000002
186,interaction,15.0,3333,200,59,0.0270500000000001
187,interaction,15.0,3333,300,61,0.0331000000000001
188,interaction,15.0,3333,400,64,0.0295000000000001
189,interaction,15.0,3333,500,58,0.0304000000000002
190,interaction,17.0,3333,100,56,0.0329500000000001
191,interaction,17.0,3333,200,62,0.0287500000000001
192,interaction,17.0,3333,300,58,0.0302000000000001
193,interaction,17.0,3333,400,59,0.0302000000000002
194,interaction,17.0,3333,500,56,0.0330500000000001
195,interaction,18.0,3333,100,57,0.03585
196,interaction,18.0,3333,200,57,0.0339000000000001
197,interaction,18.0,3333,300,63,0.0311000000000001
198,interaction,18.0,3333,400,56,0.0273000000000001
199,interaction,18.0,3333,500,58,0.0314000000000001
200,interaction,20.0,3333,100,53,0.0344500000000001
201,interaction,20.0,3333,200,54,0.0368999999999999
202,interaction,20.0,3333,300,55,0.0349
203,interaction,20.0,3333,400,54,0.0327000000000001
204,interaction,20.0,3333,500,56,0.0336500000000001
205,interaction,25.0,3333,100,50,0.0426499999999998
206,interaction,25.0,3333,200,46,0.0387999999999999
207,interaction,25.0,3333,300,44,0.03715
208,interaction,25.0,3333,400,45,0.0395999999999999
209,interaction,25.0,3333,500,44,0.03825
210,interaction,30.0,3333,100,37,0.0454499999999999
211,interaction,30.0,3333,200,42,0.0403999999999998
212,interaction,30.0,3333,300,40,0.0464499999999998
213,interaction,30.0,3333,400,39,0.0398499999999999
214,interaction,30.0,3333,500,42,0.0450499999999998
215,interaction,35.0,3333,100,34,0.0461999999999997
216,interaction,35.0,3333,200,32,0.0437999999999998
217,interaction,35.0,3333,300,36,0.0481999999999998
218,interaction,35.0,3333,400,38,0.0440499999999997
219,interaction,35.0,3333,500,36,0.0443999999999998
220,interaction,40.0,3333,100,32,0.0508499999999997
221,interaction,40.0,3333,200,31,0.0514499999999997
222,interaction,40.0,3333,300,31,0.0432499999999998
223,interaction,40.0,3333,400,36,0.0496999999999997
224,interaction,40.0,3333,500,30,0.0543999999999996
225,interaction,45.0,3333,100,30,0.0495499999999997
226,interaction,45.0,3333,200,31,0.0550999999999998
227,interaction,45.0,3333,300,28,0.0536499999999998
228,interaction,45.0,3333,400,25,0.0539499999999997
229,interaction,45.0,3333,500,31,0.0511999999999998
230,interaction,50.0,3333,100,27,0.0528999999999997
231,interaction,50.0,3333,200,24,0.0583999999999998
232,interaction,50.0,3333,300,24,0.0592499999999996
233,interaction,50.0,3333,400,30,0.0512499999999997
234,interaction,50.0,3333,500,28,0.0541999999999997
235,interaction,55.0,3333,100,24,0.0545999999999997
236,interaction,55.0,3333,100,24,0.0545999999999997
237,interaction,55.0,3333,200,26,0.0620999999999997
238,interaction,55.0,3333,200,26,0.0620999999999997
239,interaction,55.0,3333,300,24,0.0512499999999997
240,interaction,55.0,3333,300,24,0.0512499999999997
241,interaction,55.0,3333,400,28,0.0520999999999998
242,interaction,55.0,3333,400,28,0.0520999999999998
243,interaction,55.0,3333,500,26,0.0571999999999997
244,interaction,55.0,3333,500,26,0.0571999999999997
245,interaction,60.0,3333,100,22,0.0599999999999997
246,interaction,60.0,3333,100,22,0.0599999999999997
247,interaction,60.0,3333,200,25,0.0585999999999996
248,interaction,60.0,3333,200,25,0.0585999999999996
249,interaction,60.0,3333,300,24,0.0552999999999997
250,interaction,60.0,3333,300,24,0.0552999999999997
251,interaction,60.0,3333,400,22,0.0647999999999996
252,interaction,60.0,3333,400,22,0.0647999999999996
253,interaction,60.0,3333,500,23,0.0599499999999997
254,interaction,60.0,3333,500,23,0.0599499999999997
255,interaction,65.0,3333,100,22,0.0608999999999997
256,interaction,65.0,3333,100,22,0.0608999999999997
257,interaction,65.0,3333,200,22,0.0572999999999997
258,interaction,65.0,3333,200,22,0.0572999999999997
259,interaction,65.0,3333,300,22,0.0639999999999997
260,interaction,65.0,3333,300,22,0.0639999999999997
261,interaction,65.0,3333,400,23,0.0623499999999997
262,interaction,65.0,3333,400,23,0.0623499999999997
263,interaction,65.0,3333,500,23,0.0579999999999997
264,interaction,65.0,3333,500,23,0.0579999999999997
265,interaction,70.0,3333,100,19,0.0618999999999997
266,interaction,70.0,3333,100,19,0.0618999999999997
267,interaction,70.0,3333,200,17,0.0564999999999997
268,interaction,70.0,3333,200,17,0.0564999999999997
269,interaction,70.0,3333,300,19,0.0588999999999996
270,interaction,70.0,3333,300,19,0.0588999999999996
271,interaction,70.0,3333,400,18,0.0616499999999997
272,interaction,70.0,3333,400,18,0.0616499999999997
273,interaction,70.0,3333,500,20,0.0617999999999998
274,interaction,70.0,3333,500,20,0.0617999999999998
275,interaction,80.0,3333,100,15,0.0684999999999996
276,interaction,80.0,3333,200,16,0.0686999999999995
277,interaction,80.0,3333,300,17,0.0675999999999995
278,interaction,80.0,3333,400,15,0.0680999999999995
279,interaction,80.0,3333,500,15,0.0748499999999995
280,interaction,90.0,3333,100,14,0.0707499999999995
281,interaction,90.0,3333,200,14,0.0708499999999996
282,interaction,90.0,3333,300,15,0.0666999999999995
283,interaction,90.0,3333,400,14,0.0668499999999996
284,interaction,90.0,3333,500,13,0.0870999999999996
285,interaction,100.0,3333,100,13,0.0818999999999996
286,interaction,100.0,3333,200,13,0.0834999999999995
287,interaction,100.0,3333,300,14,0.0656499999999996
288,interaction,100.0,3333,400,13,0.0766999999999994
289,interaction,100.0,3333,500,14,0.0748999999999995
290,interaction,110.0,3333,100,11,0.0768499999999997
291,interaction,110.0,3333,200,12,0.0916499999999995
292,interaction,110.0,3333,300,12,0.0796999999999995
293,interaction,110.0,3333,400,10,0.0860999999999995
294,interaction,110.0,3333,500,11,0.0979999999999996
295,interaction,120.0,3333,100,10,0.0800999999999996
296,interaction,120.0,3333,200,11,0.0891499999999995
297,interaction,120.0,3333,300,10,0.0799499999999996
298,interaction,120.0,3333,400,8,0.0961999999999994
299,interaction,120.0,3333,500,8,0.0900999999999995
300,interaction,130.0,3333,100,8,0.0849499999999994
301,interaction,130.0,3333,200,8,0.0963499999999994
302,interaction,130.0,3333,300,8,0.0836499999999993
303,interaction,130.0,3333,400,6,0.0972999999999994
304,interaction,130.0,3333,500,10,0.0882499999999995
305,interaction,140.0,3333,100,8,0.0783999999999995
306,interaction,140.0,3333,200,6,0.1060499999999993
307,interaction,140.0,3333,300,8,0.1153999999999996
308,interaction,140.0,3333,400,6,0.1064499999999997
309,interaction,140.0,3333,500,7,0.1109499999999997
310,position,0.25,3333,100,617,0.00065
311,position,0.25,3333,200,619,0.0011
312,position,0.25,3333,300,625,0.0009
313,position,0.25,3333,400,621,0.00065
314,position,0.25,3333,500,623,0.00095
315,position,0.3,3333,100,603,0.00075
316,position,0.3,3333,200,604,0.00115
317,position,0.3,3333,300,610,0.0009
318,position,0.3,3333,400,608,0.00065
319,position,0.3,3333,500,612,0.00095
320,position,0.4,3333,100,537,0.00115
321,position,0.4,3333,200,542,0.0014
322,position,0.4,3333,300,548,0.0013
323,position,0.4,3333,400,543,0.0012
324,position,0.4,3333,500,547,0.0013
325,position,0.5,3333,100,486,0.0015
326,position,0.5,3333,200,489,0.00165
327,position,0.5,3333,300,490,0.00155
328,position,0.5,3333,400,495,0.0017
329,position,0.5,3333,500,500,0.00175
330,position,0.75,3333,100,421,0.00195
331,position,0.75,3333,200,427,0.0025999999999999
332,position,0.75,3333,300,429,0.0023499999999999
333,position,0.75,3333,400,432,0.00215
334,position,0.75,3333,500,431,0.0023999999999999
335,position,1.0,3333,100,398,0.0022
336,position,1.0,3333,200,398,0.0029499999999999
337,position,1.0,3333,300,400,0.0026499999999999
338,position,1.0,3333,400,412,0.0023
339,position,1.0,3333,500,402,0.0026499999999999
340,position,1.25,3333,100,377,0.0029999999999999
341,position,1.25,3333,200,378,0.0032999999999999
342,position,1.25,3333,300,381,0.0031999999999999
343,position,1.25,3333,400,384,0.0031999999999999
344,position,1.25,3333,500,377,0.0039499999999999
345,position,1.5,3333,100,361,0.0028999999999999
346,position,1.5,3333,200,359,0.0035999999999999
347,position,1.5,3333,300,363,0.0036499999999999
348,position,1.5,3333,400,349,0.0033999999999999
349,position,1.5,3333,500,364,0.0041499999999999
350,position,1.75,3333,100,355,0.0034999999999999
351,position,1.75,3333,200,341,0.0041999999999999
352,position,1.75,3333,300,350,0.0044499999999999
353,position,1.75,3333,400,337,0.0039999999999999
354,position,1.75,3333,500,342,0.0048999999999999
355,position,2.0,3333,100,331,0.0039499999999999
356,position,2.0,3333,200,321,0.0051499999999999
357,position,2.0,3333,300,314,0.0048499999999999
358,position,2.0,3333,400,315,0.0047999999999999
359,position,2.0,3333,500,317,0.0057999999999999
360,position,2.25,3333,100,316,0.0042999999999999
361,position,2.25,3333,200,308,0.0055999999999999
362,position,2.25,3333,300,306,0.0051999999999999
363,position,2.25,3333,400,299,0.0050999999999999
364,position,2.25,3333,500,305,0.0056999999999999
365,position,2.5,3333,100,296,0.0052499999999999
366,position,2.5,3333,200,291,0.0062999999999999
367,position,2.5,3333,300,297,0.0057499999999999
368,position,2.5,3333,400,287,0.0056999999999999
369,position,2.5,3333,500,294,0.0063999999999999
370,position,2.75,3333,100,282,0.0055499999999999
371,position,2.75,3333,200,281,0.0065999999999999
372,position,2.75,3333,300,285,0.0065499999999999
373,position,2.75,3333,400,277,0.0060999999999999
374,position,2.75,3333,500,287,0.0069499999999999
375,position,3.0,3333,100,274,0.0063999999999999
376,position,3.0,3333,100,274,0.0063999999999999
377,position,3.0,3333,200,274,0.0071999999999999
378,position,3.0,3333,200,274,0.0071999999999999
379,position,3.0,3333,300,272,0.0074999999999999
380,position,3.0,3333,300,272,0.0074999999999999
381,position,3.0,3333,400,264,0.0065499999999999
382,position,3.0,3333,400,264,0.0065499999999999
383,position,3.0,3333,500,279,0.0077999999999999
384,position,3.0,3333,500,279,0.0077999999999999
385,position,3.25,3333,100,262,0.0068999999999999
386,position,3.25,3333,200,260,0.0080999999999999
387,position,3.25,3333,300,261,0.0077999999999999
388,position,3.25,3333,400,249,0.0072499999999999
389,position,3.25,3333,500,270,0.0083499999999999
390,position,3.5,3333,100,257,0.0079999999999999
391,position,3.5,3333,100,257,0.0079999999999999
392,position,3.5,3333,200,243,0.0085499999999999
393,position,3.5,3333,200,243,0.0085499999999999
394,position,3.5,3333,300,252,0.0086499999999999
395,position,3.5,3333,300,252,0.0086499999999999
396,position,3.5,3333,400,238,0.0077499999999999
397,position,3.5,3333,400,238,0.0077499999999999
398,position,3.5,3333,500,259,0.0091499999999999
399,position,3.5,3333,500,259,0.0091499999999999
400,position,3.75,3333,100,242,0.0078999999999999
401,position,3.75,3333,200,236,0.0088999999999999
402,position,3.75,3333,300,248,0.0085999999999999
403,position,3.75,3333,400,231,0.0082499999999999
404,position,3.75,3333,500,241,0.00975
405,position,4.0,3333,100,240,0.0084999999999999
406,position,4.0,3333,100,240,0.0084999999999999
407,position,4.0,3333,200,226,0.0089999999999999
408,position,4.0,3333,200,226,0.0089999999999999
409,position,4.0,3333,300,233,0.0090999999999999
410,position,4.0,3333,300,233,0.0090999999999999
411,position,4.0,3333,400,226,0.0083999999999999
412,position,4.0,3333,400,226,0.0083999999999999
413,position,4.0,3333,500,229,0.01035
414,position,4.0,3333,500,229,0.01035
415,position,4.25,3333,100,223,0.0096
416,position,4.25,3333,200,217,0.0092499999999999
417,position,4.25,3333,300,231,0.0091499999999999
418,position,4.25,3333,400,218,0.0094999999999999
419,position,4.25,3333,500,218,0.0107
420,position,4.5,3333,100,218,0.0102
421,position,4.5,3333,100,218,0.0102
422,position,4.5,3333,200,203,0.00965
423,position,4.5,3333,200,203,0.00965
424,position,4.5,3333,300,216,0.01015
425,position,4.5,3333,300,216,0.01015
426,position,4.5,3333,400,207,0.0102
427,position,4.5,3333,400,207,0.0102
428,position,4.5,3333,500,211,0.01105
429,position,4.5,3333,500,211,0.01105
430,position,4.75,3333,100,208,0.0098
431,position,4.75,3333,200,191,0.01085
432,position,4.75,3333,300,205,0.01085
433,position,4.75,3333,400,199,0.01055
434,position,4.75,3333,500,200,0.012
435,position,5.0,3333,100,199,0.00985
436,position,5.0,3333,100,199,0.00985
437,position,5.0,3333,200,184,0.01135
438,position,5.0,3333,200,184,0.01135
439,position,5.0,3333,300,195,0.01115
440,position,5.0,3333,300,195,0.01115
441,position,5.0,3333,400,187,0.0112
442,position,5.0,3333,400,187,0.0112
443,position,5.0,3333,500,186,0.0126
444,position,5.0,3333,500,186,0.0126
445,position,5.5,3333,100,189,0.01075
446,position,5.5,3333,200,158,0.01235
447,position,5.5,3333,300,176,0.0126
448,position,5.5,3333,400,169,0.013
449,position,5.5,3333,500,169,0.0127
450,position,6.0,3333,100,173,0.0114
451,position,6.0,3333,200,151,0.01305
452,position,6.0,3333,300,164,0.0131
453,position,6.0,3333,400,151,0.01465
454,position,6.0,3333,500,165,0.0136
455,position,6.5,3333,100,153,0.01385
456,position,6.5,3333,200,137,0.01385
457,position,6.5,3333,300,143,0.01685
458,position,6.5,3333,400,148,0.0154
459,position,6.5,3333,500,148,0.0147
460,position,7.0,3333,100,136,0.0143
461,position,7.0,3333,200,124,0.0158
462,position,7.0,3333,300,132,0.01725
463,position,7.0,3333,400,132,0.01535
464,position,7.0,3333,500,131,0.01665
465,position,7.5,3333,100,130,0.015
466,position,7.5,3333,200,124,0.0168
467,position,7.5,3333,300,129,0.01825
468,position,7.5,3333,400,120,0.0161
469,position,7.5,3333,500,131,0.01635
470,position,8.0,3333,100,121,0.017
471,position,8.0,3333,200,120,0.0179
472,position,8.0,3333,300,113,0.0209000000000001
473,position,8.0,3333,400,120,0.0174
474,position,8.0,3333,500,128,0.0196000000000001
475,position,8.5,3333,100,115,0.0199000000000001
476,position,8.5,3333,200,115,0.0177
477,position,8.5,3333,300,104,0.0217000000000001
478,position,8.5,3333,400,116,0.0197500000000001
479,position,8.5,3333,500,112,0.01835
480,position,9.0,3333,100,107,0.0193500000000001
481,position,9.0,3333,200,98,0.0218500000000001
482,position,9.0,3333,300,101,0.0204000000000001
483,position,9.0,3333,400,115,0.0190500000000001
484,position,9.0,3333,500,104,0.0207000000000001
485,position,9.5,3333,100,105,0.0199500000000001
486,position,9.5,3333,200,92,0.0226500000000001
487,position,9.5,3333,300,89,0.0237000000000001
488,position,9.5,3333,400,99,0.0195000000000001
489,position,9.5,3333,500,99,0.0220000000000001
490,position,9.6,3333,100,104,0.0203000000000001
491,position,9.6,3333,200,89,0.0224000000000001
492,position,9.6,3333,300,89,0.0248500000000001
493,position,9.6,3333,400,105,0.018
494,position,9.6,3333,500,98,0.0224000000000001
495,position,9.7,3333,100,101,0.0217000000000001
496,position,9.7,3333,200,89,0.0239500000000001
497,position,9.7,3333,300,90,0.0249000000000001
498,position,9.7,3333,400,102,0.01845
499,position,9.7,3333,500,102,0.0222500000000001
500,position,9.8,3333,100,100,0.0217500000000001
501,position,9.8,3333,200,89,0.0249000000000001
502,position,9.8,3333,300,87,0.0244500000000001
503,position,9.8,3333,400,103,0.0205500000000001
504,position,9.8,3333,500,105,0.0213500000000001
505,position,9.9,3333,100,98,0.0200500000000001
506,position,9.9,3333,200,91,0.0234500000000001
507,position,9.9,3333,300,87,0.0256000000000001
508,position,9.9,3333,400,101,0.0203000000000001
509,position,9.9,3333,500,97,0.0214500000000001
510,position,10.0,3333,100,97,0.0218000000000001
511,position,10.0,3333,200,91,0.0230500000000001
512,position,10.0,3333,300,89,0.0251500000000001
513,position,10.0,3333,400,96,0.0213000000000001
514,position,10.0,3333,500,101,0.0210500000000001
515,position,11.0,3333,100,85,0.0247000000000001
516,position,11.0,3333,200,79,0.0241000000000001
517,position,11.0,3333,300,80,0.0261000000000001
518,position,11.0,3333,400,82,0.0242000000000001
519,position,11.0,3333,500,84,0.0253500000000001
520,position,12.0,3333,100,75,0.0272500000000001
521,position,12.0,3333,200,75,0.0265000000000001
522,position,12.0,3333,300,73,0.0270000000000001
523,position,12.0,3333,400,79,0.0261500000000001
524,position,12.0,3333,500,77,0.0257000000000001
525,position,13.0,3333,100,74,0.0280500000000001
526,position,13.0,3333,200,66,0.0305000000000001
527,position,13.0,3333,300,73,0.0263000000000001
528,position,13.0,3333,400,69,0.0252500000000001
529,position,13.0,3333,500,68,0.0284500000000001
530,position,14.0,3333,100,66,0.0303000000000001
531,position,14.0,3333,200,58,0.0322500000000001
532,position,14.0,3333,300,63,0.0293000000000001
533,position,14.0,3333,400,66,0.0312000000000002
534,position,14.0,3333,500,64,0.0286000000000001
535,position,15.0,3333,100,64,0.0314000000000001
536,position,15.0,3333,200,57,0.0303500000000002
537,position,15.0,3333,300,59,0.0328500000000002
538,position,15.0,3333,400,65,0.0303500000000001
539,position,15.0,3333,500,56,0.0294500000000001
540,position,20.0,3333,100,43,0.0400499999999999
541,position,20.0,3333,200,49,0.0442499999999998
542,position,20.0,3333,300,43,0.0388499999999999
543,position,20.0,3333,400,41,0.03705
544,position,20.0,3333,500,48,0.0411999999999999
545,position,25.0,3333,100,36,0.0527999999999998
546,position,25.0,3333,200,35,0.0473999999999998
547,position,25.0,3333,300,36,0.0428999999999999
548,position,25.0,3333,400,33,0.0464999999999998
549,position,25.0,3333,500,39,0.0442999999999999
550,position,30.0,3333,100,30,0.0488999999999998
551,position,30.0,3333,200,26,0.0583999999999998
552,position,30.0,3333,300,29,0.0495999999999997
553,position,30.0,3333,400,25,0.0490499999999997
554,position,30.0,3333,500,26,0.0516999999999997
555,position,35.0,3333,100,26,0.0530999999999998
556,position,35.0,3333,200,24,0.0585999999999997
557,position,35.0,3333,300,26,0.0578499999999998
558,position,35.0,3333,400,24,0.0515499999999997
559,position,35.0,3333,500,20,0.0558999999999998
560,position,40.0,3333,100,19,0.0605999999999998
561,position,40.0,3333,200,19,0.0550999999999998
562,position,40.0,3333,300,20,0.0650499999999996
563,position,40.0,3333,400,21,0.0620999999999997
564,position,40.0,3333,500,22,0.0698499999999996
565,position,45.0,3333,100,17,0.0678999999999997
566,position,45.0,3333,200,15,0.0708499999999996
567,position,45.0,3333,300,18,0.0645999999999998
568,position,45.0,3333,400,17,0.0653999999999996
569,position,45.0,3333,500,19,0.0637499999999997
570,position,50.0,3333,100,14,0.0595499999999997
571,position,50.0,3333,200,16,0.0696499999999997
572,position,50.0,3333,300,15,0.0669499999999994
573,position,50.0,3333,400,16,0.0621499999999996
574,position,50.0,3333,500,15,0.0690999999999996
575,position,55.0,3333,100,14,0.0674999999999995
576,position,55.0,3333,200,13,0.0826499999999995
577,position,55.0,3333,300,15,0.0694999999999996
578,position,55.0,3333,400,15,0.0665999999999995
579,position,55.0,3333,500,14,0.0716999999999997
580,position,60.0,3333,100,11,0.0760999999999997
581,position,60.0,3333,200,13,0.0749999999999996
582,position,60.0,3333,300,14,0.0757999999999994
583,position,60.0,3333,400,10,0.0969999999999996
584,position,60.0,3333,500,10,0.0777499999999996
585,position,65.0,3333,100,10,0.0797999999999995
586,position,65.0,3333,200,10,0.0773999999999996
587,position,65.0,3333,300,10,0.0861999999999994
588,position,65.0,3333,400,11,0.0817499999999994
589,position,65.0,3333,500,10,0.0749499999999996
590,position,70.0,3333,100,7,0.0981499999999997
591,position,70.0,3333,200,8,0.1035499999999996
