,update_mode,utility,seed,human_seed,init_time,update_time,duration
76,clear_knowledge,0.045833250000000006,8888,100,94,144,100
77,clear_knowledge,0.012499950000000001,9999,100,94,144,100
78,clear_knowledge,0.0333332,12345,100,94,144,100
79,clear_knowledge,0.03749985,67890,100,94,144,100
80,xxx,0.0083333,1111,100,94,144,100
81,xxx,0.02083325,2222,100,94,144,100
82,xxx,0.016666649999999998,4444,100,94,144,100
83,xxx,0.0208333,5555,100,94,144,100
84,xxx,0.0208333,6666,100,94,144,100
85,xxx,0.016666649999999998,7777,100,94,144,100
86,xxx,0.012499950000000001,8888,100,94,144,100
87,xxx,0.0083333,9999,100,94,144,100
88,xxx,0.0208333,12345,100,94,144,100
89,xxx,0.012499950000000001,67890,100,94,144,100
90,keep_knowledge,0.029166550000000003,1111,100,99,149,100
91,keep_knowledge,0.029166599999999997,2222,100,99,149,100
92,keep_knowledge,0.02083325,4444,100,99,149,100
93,keep_knowledge,0.033333249999999995,5555,100,99,149,100
94,keep_knowledge,0.033333249999999995,6666,100,99,149,100
95,keep_knowledge,0.02083325,7777,100,99,149,100
96,keep_knowledge,0.00416665,8888,100,99,149,100
97,keep_knowledge,0.029166550000000003,9999,100,99,149,100
98,keep_knowledge,0.04166655,12345,100,99,149,100
99,keep_knowledge,0.0249999,67890,100,99,149,100
100,clear_knowledge,0.02083325,1111,100,99,149,100
101,clear_knowledge,0.0083333,2222,100,99,149,100
102,clear_knowledge,0.0333332,4444,100,99,149,100
103,clear_knowledge,0.05416655,5555,100,99,149,100
104,clear_knowledge,0.02499995,6666,100,99,149,100
105,clear_knowledge,0.0083333,7777,100,99,149,100
106,clear_knowledge,0.0458332,8888,100,99,149,100
107,clear_knowledge,0.03749985,9999,100,99,149,100
108,clear_knowledge,0.041666550000000004,12345,100,99,149,100
109,clear_knowledge,0.029166550000000003,67890,100,99,149,100
110,xxx,0.0166666,1111,100,99,149,100
111,xxx,0.0166666,2222,100,99,149,100
112,xxx,0.02083325,4444,100,99,149,100
113,xxx,0.03749995,5555,100,99,149,100
114,xxx,0.025,6666,100,99,149,100
115,xxx,0.016666649999999998,7777,100,99,149,100
116,xxx,0.0083333,8888,100,99,149,100
117,xxx,0.02083325,9999,100,99,149,100
118,xxx,0.04166655,12345,100,99,149,100
119,xxx,0.0249999,67890,100,99,149,100
120,keep_knowledge,0.029166550000000003,1111,100,104,154,100
121,keep_knowledge,0.02499995,2222,100,104,154,100
122,keep_knowledge,0.0458332,4444,100,104,154,100
123,keep_knowledge,0.016666649999999998,5555,100,104,154,100
124,keep_knowledge,0.029166550000000003,6666,100,104,154,100
125,keep_knowledge,0.012499950000000001,7777,100,104,154,100
126,keep_knowledge,0.00416665,8888,100,104,154,100
127,keep_knowledge,0.037499899999999996,9999,100,104,154,100
128,keep_knowledge,0.0458332,12345,100,104,154,100
129,keep_knowledge,0.02499995,67890,100,104,154,100
130,clear_knowledge,0.0249999,1111,100,104,154,100
131,clear_knowledge,0.02499995,2222,100,104,154,100
132,clear_knowledge,0.0458332,4444,100,104,154,100
133,clear_knowledge,0.012499950000000001,5555,100,104,154,100
134,clear_knowledge,0.029166550000000003,6666,100,104,154,100
135,clear_knowledge,0.012499950000000001,7777,100,104,154,100
136,clear_knowledge,0.00416665,8888,100,104,154,100
137,clear_knowledge,0.033333249999999995,9999,100,104,154,100
138,clear_knowledge,0.04999985,12345,100,104,154,100
139,clear_knowledge,0.033333249999999995,67890,100,104,154,100
140,xxx,0.029166550000000003,1111,100,104,154,100
141,xxx,0.02499995,2222,100,104,154,100
142,xxx,0.0458332,4444,100,104,154,100
143,xxx,0.016666649999999998,5555,100,104,154,100
144,xxx,0.029166550000000003,6666,100,104,154,100
145,xxx,0.012499950000000001,7777,100,104,154,100
146,xxx,0.00416665,8888,100,104,154,100
147,xxx,0.037499899999999996,9999,100,104,154,100
148,xxx,0.0458332,12345,100,104,154,100
149,xxx,0.02499995,67890,100,104,154,100
150,keep_knowledge,0.0249999,1111,100,159,209,100
151,keep_knowledge,0.02083325,2222,100,159,209,100
152,keep_knowledge,0.016666649999999998,4444,100,159,209,100
153,keep_knowledge,0.016666649999999998,5555,100,159,209,100
154,keep_knowledge,0.029166550000000003,6666,100,159,209,100
155,keep_knowledge,0.0249999,7777,100,159,209,100
156,keep_knowledge,0.00833335,8888,100,159,209,100
157,keep_knowledge,0.016666649999999998,9999,100,159,209,100
158,keep_knowledge,0.029166550000000003,12345,100,159,209,100
159,keep_knowledge,0.012499950000000001,67890,100,159,209,100
160,clear_knowledge,0.02083325,1111,100,159,209,100
161,clear_knowledge,0.05833335000000002,2222,100,159,209,100
162,clear_knowledge,0.016666649999999998,4444,100,159,209,100
163,clear_knowledge,0.016666649999999998,5555,100,159,209,100
164,clear_knowledge,0.029166550000000003,6666,100,159,209,100
165,clear_knowledge,0.02499995,7777,100,159,209,100
166,clear_knowledge,0.016666649999999998,8888,100,159,209,100
167,clear_knowledge,0.02499995,9999,100,159,209,100
168,clear_knowledge,0.029166550000000003,12345,100,159,209,100
169,clear_knowledge,0.02083325,67890,100,159,209,100
170,xxx,0.0249999,1111,100,159,209,100
171,xxx,0.02083325,2222,100,159,209,100
172,xxx,0.016666649999999998,4444,100,159,209,100
173,xxx,0.016666649999999998,5555,100,159,209,100
174,xxx,0.029166550000000003,6666,100,159,209,100
175,xxx,0.0249999,7777,100,159,209,100
176,xxx,0.00833335,8888,100,159,209,100
177,xxx,0.016666649999999998,9999,100,159,209,100
178,xxx,0.029166550000000003,12345,100,159,209,100
179,xxx,0.012499950000000001,67890,100,159,209,100
180,keep_knowledge,0.0249999,1111,100,163,213,100
181,keep_knowledge,0.02083325,2222,100,163,213,100
182,keep_knowledge,0.03749995,4444,100,163,213,100
183,keep_knowledge,0.02916665,5555,100,163,213,100
184,keep_knowledge,0.041666550000000004,6666,100,163,213,100
185,keep_knowledge,0.03333325,7777,100,163,213,100
186,keep_knowledge,0.0208333,8888,100,163,213,100
187,keep_knowledge,0.02916665,9999,100,163,213,100
188,keep_knowledge,0.03333325,12345,100,163,213,100
189,keep_knowledge,0.00416665,67890,100,163,213,100
190,clear_knowledge,0.0249999,1111,100,163,213,100
191,clear_knowledge,0.02083325,2222,100,163,213,100
192,clear_knowledge,0.03749995,4444,100,163,213,100
193,clear_knowledge,0.02916665,5555,100,163,213,100
194,clear_knowledge,0.041666550000000004,6666,100,163,213,100
195,clear_knowledge,0.029166600000000004,7777,100,163,213,100
196,clear_knowledge,0.029166600000000004,8888,100,163,213,100
197,clear_knowledge,0.03749995,9999,100,163,213,100
198,clear_knowledge,0.03333325,12345,100,163,213,100
199,clear_knowledge,0.012499950000000001,67890,100,163,213,100
200,xxx,0.0249999,1111,100,163,213,100
201,xxx,0.02083325,2222,100,163,213,100
202,xxx,0.03749995,4444,100,163,213,100
203,xxx,0.02916665,5555,100,163,213,100
204,xxx,0.041666550000000004,6666,100,163,213,100
205,xxx,0.03333325,7777,100,163,213,100
206,xxx,0.0208333,8888,100,163,213,100
207,xxx,0.02916665,9999,100,163,213,100
208,xxx,0.03333325,12345,100,163,213,100
209,xxx,0.00416665,67890,100,163,213,100
210,keep_knowledge,0.1791666,1111,100,220,270,100
211,keep_knowledge,0.26249999999999996,2222,100,220,270,100
212,keep_knowledge,0.15000005,4444,100,220,270,100
213,keep_knowledge,0.12083334999999999,5555,100,220,270,100
214,keep_knowledge,0.1833333,6666,100,220,270,100
215,keep_knowledge,0.19166655000000002,7777,100,220,270,100
216,keep_knowledge,0.17083325,8888,100,220,270,100
217,keep_knowledge,0.22083329999999995,9999,100,220,270,100
218,keep_knowledge,0.14166660000000003,12345,100,220,270,100
219,keep_knowledge,0.06249985000000001,67890,100,220,270,100
220,clear_knowledge,0.11666660000000002,1111,100,220,270,100
221,clear_knowledge,0.19166665,2222,100,220,270,100
222,clear_knowledge,0.2,4444,100,220,270,100
223,clear_knowledge,0.11249995000000002,5555,100,220,270,100
224,clear_knowledge,0.19583330000000002,6666,100,220,270,100
225,clear_knowledge,0.12916660000000002,7777,100,220,270,100
226,clear_knowledge,0.10833325,8888,100,220,270,100
227,clear_knowledge,0.1791666,9999,100,220,270,100
228,clear_knowledge,0.09166655000000001,12345,100,220,270,100
229,clear_knowledge,0.10833325,67890,100,220,270,100
230,xxx,0.09583325000000002,1111,100,220,270,100
231,xxx,0.16666675,2222,100,220,270,100
232,xxx,0.1458334,4444,100,220,270,100
233,xxx,0.05833320000000001,5555,100,220,270,100
234,xxx,0.1291666,6666,100,220,270,100
235,xxx,0.09583325000000002,7777,100,220,270,100
236,xxx,0.08333315000000004,8888,100,220,270,100
237,xxx,0.13333335,9999,100,220,270,100
238,xxx,0.06666650000000002,12345,100,220,270,100
239,xxx,0.06249985000000001,67890,100,220,270,100
240,keep_knowledge,0.14166665000000003,1111,100,225,275,100
241,keep_knowledge,0.12916655000000002,2222,100,225,275,100
242,keep_knowledge,0.0874999,4444,100,225,275,100
243,keep_knowledge,0.13749995,5555,100,225,275,100
244,keep_knowledge,0.10416660000000003,6666,100,225,275,100
245,keep_knowledge,0.1458334,7777,100,225,275,100
246,keep_knowledge,0.12499995000000004,8888,100,225,275,100
247,keep_knowledge,0.11249995000000002,9999,100,225,275,100
248,keep_knowledge,0.09166655000000001,12345,100,225,275,100
249,keep_knowledge,0.12083325000000003,67890,100,225,275,100
250,clear_knowledge,0.14166665000000003,1111,100,225,275,100
251,clear_knowledge,0.10416655000000001,2222,100,225,275,100
252,clear_knowledge,0.11249995000000002,4444,100,225,275,100
253,clear_knowledge,0.10833320000000005,5555,100,225,275,100
254,clear_knowledge,0.07083315000000003,6666,100,225,275,100
255,clear_knowledge,0.14166660000000003,7777,100,225,275,100
256,clear_knowledge,0.10416665,8888,100,225,275,100
257,clear_knowledge,0.09583325000000002,9999,100,225,275,100
258,clear_knowledge,0.09166655000000001,12345,100,225,275,100
259,clear_knowledge,0.08333325000000003,67890,100,225,275,100
260,xxx,0.0791666,1111,100,225,275,100
261,xxx,0.07499990000000001,2222,100,225,275,100
262,xxx,0.0874999,4444,100,225,275,100
263,xxx,0.07083325,5555,100,225,275,100
264,xxx,0.04999995,6666,100,225,275,100
265,xxx,0.08333325000000003,7777,100,225,275,100
266,xxx,0.06249994999999999,8888,100,225,275,100
267,xxx,0.0499999,9999,100,225,275,100
268,xxx,0.09166655000000001,12345,100,225,275,100
269,xxx,0.06666659999999999,67890,100,225,275,100
270,keep_knowledge,0.02499995,1111,100,270,320,100
271,keep_knowledge,0.0249999,2222,100,270,320,100
272,keep_knowledge,0.0208333,4444,100,270,320,100
273,keep_knowledge,0.029166599999999997,5555,100,270,320,100
274,keep_knowledge,0.0249999,6666,100,270,320,100
275,keep_knowledge,0.0249999,7777,100,270,320,100
276,keep_knowledge,0.02083325,8888,100,270,320,100
277,keep_knowledge,0.02499995,9999,100,270,320,100
278,keep_knowledge,0.02083325,12345,100,270,320,100
279,keep_knowledge,0.02083325,67890,100,270,320,100
280,clear_knowledge,0.02499995,1111,100,270,320,100
281,clear_knowledge,0.02083325,2222,100,270,320,100
282,clear_knowledge,0.04583335,4444,100,270,320,100
283,clear_knowledge,0.029166599999999997,5555,100,270,320,100
284,clear_knowledge,0.0166666,6666,100,270,320,100
285,clear_knowledge,0.02083325,7777,100,270,320,100
286,clear_knowledge,0.02083325,8888,100,270,320,100
287,clear_knowledge,0.02499995,9999,100,270,320,100
288,clear_knowledge,0.0249999,12345,100,270,320,100
289,clear_knowledge,0.0166666,67890,100,270,320,100
290,xxx,0.0249999,1111,100,270,320,100
291,xxx,0.0249999,2222,100,270,320,100
292,xxx,0.016666649999999998,4444,100,270,320,100
293,xxx,0.029166599999999997,5555,100,270,320,100
294,xxx,0.02083325,6666,100,270,320,100
295,xxx,0.0249999,7777,100,270,320,100
296,xxx,0.02083325,8888,100,270,320,100
297,xxx,0.02499995,9999,100,270,320,100
298,xxx,0.0166666,12345,100,270,320,100
299,xxx,0.02083325,67890,100,270,320,100
300,keep_knowledge,0.0458332,1111,100,284,334,100
301,keep_knowledge,0.054166500000000006,2222,100,284,334,100
302,keep_knowledge,0.029166599999999997,4444,100,284,334,100
303,keep_knowledge,0.06249994999999999,5555,100,284,334,100
304,keep_knowledge,0.04999985,6666,100,284,334,100
305,keep_knowledge,0.054166650000000004,7777,100,284,334,100
306,keep_knowledge,0.058333150000000014,8888,100,284,334,100
307,keep_knowledge,0.06666655000000002,9999,100,284,334,100
308,keep_knowledge,0.054166599999999995,12345,100,284,334,100
309,keep_knowledge,0.037499899999999996,67890,100,284,334,100
310,clear_knowledge,0.10833320000000002,1111,100,284,334,100
311,clear_knowledge,0.10416665,2222,100,284,334,100
312,clear_knowledge,0.09166670000000002,4444,100,284,334,100
313,clear_knowledge,0.12083340000000001,5555,100,284,334,100
314,clear_knowledge,0.09583330000000001,6666,100,284,334,100
315,clear_knowledge,0.075,7777,100,284,334,100
316,clear_knowledge,0.0874999,8888,100,284,334,100
317,clear_knowledge,0.06666655000000002,9999,100,284,334,100
318,clear_knowledge,0.0875,12345,100,284,334,100
319,clear_knowledge,0.08333335,67890,100,284,334,100
320,xxx,0.04166655,1111,100,284,334,100
321,xxx,0.054166500000000006,2222,100,284,334,100
322,xxx,0.029166599999999997,4444,100,284,334,100
323,xxx,0.0499999,5555,100,284,334,100
324,xxx,0.029166550000000003,6666,100,284,334,100
325,xxx,0.0499999,7777,100,284,334,100
326,xxx,0.0333332,8888,100,284,334,100
327,xxx,0.06666655000000002,9999,100,284,334,100
328,xxx,0.06249994999999999,12345,100,284,334,100
329,xxx,0.037499899999999996,67890,100,284,334,100
330,keep_knowledge,0.0458332,1111,100,284,334,100
331,keep_knowledge,0.054166500000000006,2222,100,284,334,100
332,keep_knowledge,0.029166599999999997,4444,100,284,334,100
333,keep_knowledge,0.06249994999999999,5555,100,284,334,100
334,keep_knowledge,0.04999985,6666,100,284,334,100
335,keep_knowledge,0.054166650000000004,7777,100,284,334,100
336,keep_knowledge,0.058333150000000014,8888,100,284,334,100
337,keep_knowledge,0.06666655000000002,9999,100,284,334,100
338,keep_knowledge,0.054166599999999995,12345,100,284,334,100
339,keep_knowledge,0.037499899999999996,67890,100,284,334,100
340,clear_knowledge,0.10833320000000002,1111,100,284,334,100
341,clear_knowledge,0.10416665,2222,100,284,334,100
342,clear_knowledge,0.09166670000000002,4444,100,284,334,100
343,clear_knowledge,0.12083340000000001,5555,100,284,334,100
344,clear_knowledge,0.09583330000000001,6666,100,284,334,100
345,clear_knowledge,0.075,7777,100,284,334,100
346,clear_knowledge,0.0874999,8888,100,284,334,100
347,clear_knowledge,0.06666655000000002,9999,100,284,334,100
348,clear_knowledge,0.0875,12345,100,284,334,100
349,clear_knowledge,0.08333335,67890,100,284,334,100
350,xxx,0.04166655,1111,100,284,334,100
351,xxx,0.054166500000000006,2222,100,284,334,100
352,xxx,0.029166599999999997,4444,100,284,334,100
353,xxx,0.0499999,5555,100,284,334,100
354,xxx,0.029166550000000003,6666,100,284,334,100
355,xxx,0.0499999,7777,100,284,334,100
356,xxx,0.0333332,8888,100,284,334,100
357,xxx,0.06666655000000002,9999,100,284,334,100
358,xxx,0.06249994999999999,12345,100,284,334,100
359,xxx,0.037499899999999996,67890,100,284,334,100
360,keep_knowledge,0.029166550000000003,1111,100,344,394,100
361,keep_knowledge,0.029166550000000003,2222,100,344,394,100
362,keep_knowledge,0.054166599999999995,4444,100,344,394,100
363,keep_knowledge,0.02083325,5555,100,344,394,100
364,keep_knowledge,0.0374999,6666,100,344,394,100
365,keep_knowledge,0.03749985,7777,100,344,394,100
366,keep_knowledge,0.02083325,8888,100,344,394,100
367,keep_knowledge,0.0333332,9999,100,344,394,100
368,keep_knowledge,0.02083325,12345,100,344,394,100
369,keep_knowledge,0.054166599999999995,67890,100,344,394,100
370,clear_knowledge,0.045833200000000004,1111,100,344,394,100
371,clear_knowledge,0.05833325,2222,100,344,394,100
372,clear_knowledge,0.04583325,4444,100,344,394,100
373,clear_knowledge,0.02083325,5555,100,344,394,100
374,clear_knowledge,0.03333325,6666,100,344,394,100
375,clear_knowledge,0.029166599999999997,7777,100,344,394,100
376,clear_knowledge,0.06249995000000001,8888,100,344,394,100
377,clear_knowledge,0.0249999,9999,100,344,394,100
378,clear_knowledge,0.037499899999999996,12345,100,344,394,100
379,clear_knowledge,0.0458333,67890,100,344,394,100
380,xxx,0.029166550000000003,1111,100,344,394,100
381,xxx,0.0166666,2222,100,344,394,100
382,xxx,0.02083325,4444,100,344,394,100
383,xxx,0.02083325,5555,100,344,394,100
384,xxx,0.02083325,6666,100,344,394,100
385,xxx,0.0166666,7777,100,344,394,100
386,xxx,0.0166666,8888,100,344,394,100
387,xxx,0.0166666,9999,100,344,394,100
388,xxx,0.02083325,12345,100,344,394,100
389,xxx,0.02083325,67890,100,344,394,100
390,keep_knowledge,0.029166550000000003,1111,100,348,398,100
391,keep_knowledge,0.02499995,2222,100,348,398,100
392,keep_knowledge,0.02083325,4444,100,348,398,100
393,keep_knowledge,0.033333249999999995,5555,100,348,398,100
394,keep_knowledge,0.0166666,6666,100,348,398,100
395,keep_knowledge,0.029166599999999997,7777,100,348,398,100
396,keep_knowledge,0.04166655,8888,100,348,398,100
397,keep_knowledge,0.0249999,9999,100,348,398,100
398,keep_knowledge,0.029166550000000003,12345,100,348,398,100
399,keep_knowledge,0.04999995,67890,100,348,398,100
400,clear_knowledge,0.045833200000000004,1111,100,348,398,100
401,clear_knowledge,0.07499990000000004,2222,100,348,398,100
402,clear_knowledge,0.04583325,4444,100,348,398,100
403,clear_knowledge,0.04166655,5555,100,348,398,100
404,clear_knowledge,0.0374999,6666,100,348,398,100
405,clear_knowledge,0.04999995,7777,100,348,398,100
406,clear_knowledge,0.07916660000000002,8888,100,348,398,100
407,clear_knowledge,0.03749985,9999,100,348,398,100
408,clear_knowledge,0.0416665,12345,100,348,398,100
409,clear_knowledge,0.05833325,67890,100,348,398,100
410,xxx,0.029166550000000003,1111,100,348,398,100
411,xxx,0.0166666,2222,100,348,398,100
412,xxx,0.02083325,4444,100,348,398,100
413,xxx,0.029166599999999997,5555,100,348,398,100
414,xxx,0.0166666,6666,100,348,398,100
415,xxx,0.02499995,7777,100,348,398,100
416,xxx,0.037499899999999996,8888,100,348,398,100
417,xxx,0.029166550000000003,9999,100,348,398,100
418,xxx,0.0249999,12345,100,348,398,100
419,xxx,0.02083325,67890,100,348,398,100
420,keep_knowledge,0.0249999,1111,100,352,402,100
421,keep_knowledge,0.02499995,2222,100,352,402,100
422,keep_knowledge,0.029166550000000003,4444,100,352,402,100
423,keep_knowledge,0.02083325,5555,100,352,402,100
424,keep_knowledge,0.02083325,6666,100,352,402,100
425,keep_knowledge,0.02499995,7777,100,352,402,100
426,keep_knowledge,0.045833200000000004,8888,100,352,402,100
427,keep_knowledge,0.029166599999999997,9999,100,352,402,100
428,keep_knowledge,0.0374999,12345,100,352,402,100
429,keep_knowledge,0.029166550000000003,67890,100,352,402,100
430,clear_knowledge,0.0166666,1111,100,352,402,100
431,clear_knowledge,0.06666659999999999,2222,100,352,402,100
432,clear_knowledge,0.0249999,4444,100,352,402,100
433,clear_knowledge,0.045833250000000006,5555,100,352,402,100
434,clear_knowledge,0.0416665,6666,100,352,402,100
435,clear_knowledge,0.033333249999999995,7777,100,352,402,100
436,clear_knowledge,0.054166500000000006,8888,100,352,402,100
437,clear_knowledge,0.0499999,9999,100,352,402,100
438,clear_knowledge,0.045833200000000004,12345,100,352,402,100
439,clear_knowledge,0.029166550000000003,67890,100,352,402,100
440,xxx,0.0249999,1111,100,352,402,100
441,xxx,0.020833300000000003,2222,100,352,402,100
442,xxx,0.0249999,4444,100,352,402,100
443,xxx,0.02083325,5555,100,352,402,100
444,xxx,0.02083325,6666,100,352,402,100
445,xxx,0.02499995,7777,100,352,402,100
446,xxx,0.045833200000000004,8888,100,352,402,100
447,xxx,0.029166599999999997,9999,100,352,402,100
448,xxx,0.03333325,12345,100,352,402,100
449,xxx,0.02083325,67890,100,352,402,100
450,keep_knowledge,0.0374999,1111,100,367,417,100
451,keep_knowledge,0.0416666,2222,100,367,417,100
452,keep_knowledge,0.0333332,4444,100,367,417,100
453,keep_knowledge,0.05416655,5555,100,367,417,100
454,keep_knowledge,0.04999985,6666,100,367,417,100
455,keep_knowledge,0.10833325,7777,100,367,417,100
456,keep_knowledge,0.029166550000000003,8888,100,367,417,100
457,keep_knowledge,0.029166550000000003,9999,100,367,417,100
458,keep_knowledge,0.029166599999999997,12345,100,367,417,100
459,keep_knowledge,0.062499950000000006,67890,100,367,417,100
460,clear_knowledge,0.0374999,1111,100,367,417,100
461,clear_knowledge,0.0416666,2222,100,367,417,100
462,clear_knowledge,0.0333332,4444,100,367,417,100
463,clear_knowledge,0.05416655,5555,100,367,417,100
464,clear_knowledge,0.04999985,6666,100,367,417,100
465,clear_knowledge,0.12499995000000001,7777,100,367,417,100
466,clear_knowledge,0.029166550000000003,8888,100,367,417,100
467,clear_knowledge,0.029166550000000003,9999,100,367,417,100
468,clear_knowledge,0.029166599999999997,12345,100,367,417,100
469,clear_knowledge,0.062499950000000006,67890,100,367,417,100
470,xxx,0.0374999,1111,100,367,417,100
471,xxx,0.0416666,2222,100,367,417,100
472,xxx,0.0333332,4444,100,367,417,100
473,xxx,0.05416655,5555,100,367,417,100
474,xxx,0.04999985,6666,100,367,417,100
475,xxx,0.09166655000000001,7777,100,367,417,100
476,xxx,0.029166550000000003,8888,100,367,417,100
477,xxx,0.029166550000000003,9999,100,367,417,100
478,xxx,0.029166599999999997,12345,100,367,417,100
479,xxx,0.054166599999999995,67890,100,367,417,100
480,keep_knowledge,0.02083325,1111,100,389,439,100
481,keep_knowledge,0.0208333,2222,100,389,439,100
482,keep_knowledge,0.02499995,4444,100,389,439,100
483,keep_knowledge,0.02499995,5555,100,389,439,100
484,keep_knowledge,0.02083325,6666,100,389,439,100
485,keep_knowledge,0.02083325,7777,100,389,439,100
486,keep_knowledge,0.0083333,8888,100,389,439,100
487,keep_knowledge,0.02499995,9999,100,389,439,100
488,keep_knowledge,0.0249999,12345,100,389,439,100
489,keep_knowledge,0.02083325,67890,100,389,439,100
490,clear_knowledge,0.02083325,1111,100,389,439,100
491,clear_knowledge,0.0208333,2222,100,389,439,100
492,clear_knowledge,0.02499995,4444,100,389,439,100
493,clear_knowledge,0.02083325,5555,100,389,439,100
494,clear_knowledge,0.02083325,6666,100,389,439,100
495,clear_knowledge,0.02083325,7777,100,389,439,100
496,clear_knowledge,0.0083333,8888,100,389,439,100
497,clear_knowledge,0.02499995,9999,100,389,439,100
498,clear_knowledge,0.0249999,12345,100,389,439,100
499,clear_knowledge,0.02083325,67890,100,389,439,100
500,xxx,0.02083325,1111,100,389,439,100
501,xxx,0.0208333,2222,100,389,439,100
502,xxx,0.02499995,4444,100,389,439,100
503,xxx,0.02083325,5555,100,389,439,100
504,xxx,0.02083325,6666,100,389,439,100
505,xxx,0.02083325,7777,100,389,439,100
506,xxx,0.0083333,8888,100,389,439,100
507,xxx,0.02499995,9999,100,389,439,100
508,xxx,0.0249999,12345,100,389,439,100
509,xxx,0.02083325,67890,100,389,439,100
510,keep_knowledge,0.05833315,1111,100,429,479,100
511,keep_knowledge,0.05833315,2222,100,429,479,100
512,keep_knowledge,0.04583315,4444,100,429,479,100
513,keep_knowledge,0.04583315,5555,100,429,479,100
514,keep_knowledge,0.05833315,6666,100,429,479,100
515,keep_knowledge,0.04583315,7777,100,429,479,100
516,keep_knowledge,0.04166655,8888,100,429,479,100
